number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16260334,3017733682216,154756242944966509546490704,183339361304113023384749,51319531766941,306542029783,42465501012204882443758,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16794100384190947421914,1217533977004548310777
16260634,3020085172719,154619659902461053997527634,183339505897306013181405,51520516830494,307641977701,42149482001497880372300,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16797103087017519225971,1220151561340550220743
16260934,3020524755004,154620480334552137396542860,183339507810938859401056,51585672499371,307641980701,42096745768221147715877,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16799688742906478981361,1220478025626226272779
16261234,3020558451356,154620645019455526116508537,183339507810938859401056,51491144475603,307496692869,42194386071861390540623,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16813597976213053396311,1219499764120566719080
16261534,3018672656643,154621151236818552422697268,183339507810938859401056,51319142847475,307106300425,42389677397105537641963,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802541509734082096712,1218010909311552637639
16261834,3019548827414,154621561382380608239420348,183339508361562589638024,51410160858596,306066162493,42458716787315087167828,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16813076274537623419130,1218300054266865719136
16262134,3022276639864,154767230225990119245878739,183339508361562589638024,51272628024668,307186298968,42417504706818004046328,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16826559450590029399063,1220602261782884881218
16262434,3011148944918,154230909174287976058605715,183339508506024510325942,51208051460480,305885842095,42651076539724600136009,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16765059920395100994720,1211615294631418992561
16262734,3014225618868,154246888518569991245611713,183339508705479086624247,51306847252147,305744764563,42589163366453892307379,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16793425855712569944368,1213274523714668206492
16263034,3010983270193,154253785344091120747735049,183347457881910567690822,51302682133837,305617601168,42615905893058604778222,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16771432377579334810826,1210950749578047855069
16263334,3012032141904,154253860118806633447298430,183347457881910567690822,51358579822114,305305575951,42613046917439044469621,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16790597115065685231285,1210835470322902210661
16263634,3008899428241,154153796785199823397675203,183347457881910567690822,51194584524126,306656955875,42561453964363669733493,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16759479852629382997768,1209298557776002925898
16263934,3003838969776,154009380268151452637008415,183347457881910567690822,51065624007565,306528946410,42686283521067268046484,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16740451739603328984654,1204582404680033873696
16264234,3005395513699,153889508297819867137663355,183347457881910567690822,51185896414830,306284713619,42620881383836672035803,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16742678062497203867916,1206278123062384417313
16264534,3010722609984,153890006025113244352865311,183347457881910567690822,51620930114302,307030233555,42157914274834532521837,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16764320962465559104158,1211138775861916334151
16264834,3018849279851,153890271438489365887460103,183347457881910567690822,51665694738104,307030233555,42121330537762298087540,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16785517199740544942690,1219461325989455276432
16265134,3017125661314,154016467293218649719654747,183347457881910567690822,51696277908520,306848291547,42121330537762298087540,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16785821799075513178680,1217342953896118201990
16265434,3018255746300,154016468309722491413873464,183347457881910567690822,51697610843075,306848291547,42120236925827193569222,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16809060489832991178226,1217023680988655162833
16265734,3020333868327,154016658406448815348396357,183347457881910567690822,51719842967142,306854050678,42101354146805029349588,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16809103815981807488606,1219542585035012992152
16266034,3022854151715,154016790223250379879619939,183347457881910567690822,51803871053167,306409678889,42093865759696014620163,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16835093114641701592677,1220711547656878129684
16266334,3023172041300,154016832621975835410236288,183347457881910567690822,51807794081513,306267560591,42110289506618005964859,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16835663038680643383989,1221055520237767033882
16266634,3024848996971,154016895724520655744889323,183347457881910567690822,51802990843174,306215099321,42121514755011939245434,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16863999656003280219025,1221032238498836235953
16266934,3023778924199,154016918272263372521814111,183347457881910567690822,51800233200270,306359849321,42103821667794908600881,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16865968184111269444047,1219586560386548531299
16267234,3022768374975,154016950368870217364160876,183347457881910567690822,51772196340824,306559849321,42099234654195772256437,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16822035318268477832508,1221554261917250982385
16267534,3020801473994,154016998201305121221299255,183347457881910567690822,51738763725723,306910674850,42078318503721555677490,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16807952341888837135252,1220187334689915139052
16267834,3020048525988,154021344273878038502331160,183352610111619735137964,51717334652274,306921348137,42097993589837241216126,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16810584825885605041700,1219079011284246098432
16268134,3017787445651,154021345279197724293670671,183352611306751396495923,51717333434065,306921354137,42097994589837241216126,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16787146521574961954929,1218037742412406863935
16268434,3019960047950,154021425776775662763219041,183352611306751396495923,51756512666729,306921354137,42065951947371998805459,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16785788036634580055287,1220777763628950878807
16268734,3022457825249,154162241366891838069388890,183352611306751396495923,51788759167863,306458799174,42103346748192850092303,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16843829063998919675413,1219584659741320446542
16269034,3022691527740,154162291430748515673572485,183352650320409828052813,51765798231069,306458909174,42122194481729601243631,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16847631148674757870348,1219591857999449167470
